Date,SPY,QQQ
2021-12-29,461.3894958496094,395.3543701171875
2021-12-30,460.1139831542969,394.17291259765625
2021-12-31,458.9544677734375,391.71148681640625
2022-01-03,461.6117858886719,395.48236083984375
2022-01-04,461.4571533203125,390.352783203125
2022-01-05,452.5961608886719,378.3607482910156
2022-01-06,452.1709899902344,378.0948791503906
2022-01-07,450.38330078125,373.9990234375
2022-01-10,449.8228759765625,374.2451477050781
2022-01-11,453.9200134277344,379.8670959472656
2022-01-12,455.14715576171875,381.3735046386719
2022-01-13,448.8759460449219,371.8330078125
2022-01-14,449.0594787597656,374.14678955078125
2022-01-18,441.10687255859375,364.8326721191406
2022-01-19,436.52655029296875,360.8255615234375
2022-01-20,431.6950378417969,356.13897705078125
2022-01-21,423.2206115722656,346.26373291015625
2022-01-24,425.0179138183594,347.84881591796875
2022-01-25,419.82891845703125,339.78521728515625
2022-01-26,418.7756652832031,339.2535400390625
2022-01-27,416.70770263671875,335.837158203125
2022-01-28,427.05682373046875,346.37200927734375
2022-01-31,434.7486267089844,357.4483947753906
2022-02-01,437.6861572265625,359.88031005859375
2022-02-02,441.9378967285156,362.80450439453125
2022-02-03,431.5501403808594,348.094970703125
2022-02-04,433.5793762207031,352.4861755371094
2022-02-07,432.1878967285156,349.6506042480469
2022-02-08,435.743896484375,353.57904052734375
2022-02-09,442.1214599609375,361.0716552734375
2022-02-10,434.178466796875,352.899658203125
2022-02-11,425.6170654296875,341.70513916015625
2022-02-14,424.2255859375,342.12841796875
2022-02-15,431.06695556640625,350.6352233886719
2022-02-16,431.5501403808594,350.5466003417969
2022-02-17,422.3315734863281,340.1200256347656
2022-02-18,419.5970153808594,336.2407531738281
2022-02-22,415.0940246582031,332.8636779785156
2022-02-23,407.7308349609375,324.33734130859375
2022-02-24,413.8668212890625,335.23651123046875
2022-02-25,422.99835205078125,340.4350280761719
2022-02-28,421.9161071777344,341.44915771484375
2022-03-01,415.4902038574219,336.2210693359375
2022-03-02,423.1336975097656,341.8626708984375
2022-03-03,421.0271301269531,336.9792175292969
2022-03-04,417.6064147949219,332.09576416015625
2022-03-07,405.2957458496094,319.84765625
2022-03-08,402.222900390625,318.3609619140625
2022-03-09,413.0068359375,329.8213806152344
2022-03-10,411.141845703125,326.15875244140625
2022-03-11,405.9141540527344,319.39471435546875
2022-03-14,402.94757080078125,313.2608337402344
2022-03-15,411.8086242675781,323.0868835449219
2022-03-16,420.94012451171875,335.069091796875
2022-03-17,426.20648193359375,339.12554931640625
2022-03-18,430.8746337890625,346.0668029785156
2022-03-21,430.7486572265625,345.1046447753906
2022-03-22,435.78900146484375,351.8868713378906
2022-03-23,430.1767272949219,346.8297424316406
2022-03-24,436.6613464355469,354.5386047363281
2022-03-25,438.7938232421875,354.2428894042969
2022-03-28,441.9150085449219,359.723876953125
2022-03-29,447.3818664550781,365.9146728515625
2022-03-30,444.61932373046875,361.8729248046875
2022-03-31,437.776123046875,357.3875732421875
2022-04-01,439.0167541503906,356.7073974609375
2022-04-04,442.7776794433594,364.051513671875
2022-04-05,437.184814453125,355.9680480957031
2022-04-06,432.8132629394531,348.239501953125
2022-04-07,434.994140625,349.0675048828125
2022-04-08,433.8310241699219,344.1878967285156
2022-04-11,426.4158630371094,336.0453186035156
2022-04-12,424.83587646484375,334.6257019042969
2022-04-13,429.7017822265625,341.42767333984375
2022-04-14,424.3511962890625,333.6202392578125
2022-04-18,424.5257263183594,333.8765563964844
2022-04-19,431.3786926269531,341.33892822265625
2022-04-20,431.05877685546875,336.3607482910156
2022-04-21,424.6129455566406,329.4010314941406
2022-04-22,412.9619445800781,320.775390625
2022-04-25,415.3561096191406,324.8959655761719
2022-04-26,403.32708740234375,312.6328125
2022-04-27,404.46112060546875,312.25823974609375
2022-04-28,414.6775817871094,323.3483581542969
2022-04-29,399.3528747558594,308.798095703125
2022-05-02,401.75677490234375,313.9537353515625
2022-05-03,403.59844970703125,314.2889099121094
2022-05-04,415.8891906738281,324.91571044921875
2022-05-05,401.1073303222656,308.5516357421875
2022-05-06,398.7131652832031,304.8549499511719
2022-05-09,385.94744873046875,292.9268798828125
2022-05-10,386.8392028808594,296.485595703125
2022-05-11,380.6938171386719,287.6923522949219
2022-05-12,380.29644775390625,287.01214599609375
2022-05-13,389.38848876953125,297.64886474609375
2022-05-16,387.8085021972656,294.19854736328125
2022-05-17,395.785888671875,301.8186950683594
2022-05-18,379.8311462402344,287.0023193359375
2022-05-19,377.5047912597656,285.4644470214844
2022-05-20,377.6695861816406,284.5773010253906
2022-05-23,384.7358093261719,289.3090515136719
2022-05-24,381.7988586425781,283.15771484375
2022-05-25,385.1719665527344,287.1206359863281
2022-05-26,392.8682556152344,295.0758972167969
2022-05-27,402.5128173828125,304.7070617675781
2022-05-31,400.2543640136719,303.8987121582031
2022-06-01,397.01690673828125,301.6510925292969
2022-06-02,404.57745361328125,309.9120178222656
2022-06-03,397.9377136230469,301.84832763671875
2022-06-06,399.1493835449219,302.8537292480469
2022-06-07,402.9780578613281,305.46612548828125
2022-06-08,398.5968017578125,303.267822265625
2022-06-09,389.1170349121094,295.14495849609375
2022-06-10,377.8343811035156,284.7350158691406
2022-06-13,363.48870849609375,271.4958801269531
2022-06-14,362.3933410644531,271.9887390136719
2022-06-15,367.5597839355469,278.7808532714844
2022-06-16,355.3949890136719,267.53302001953125
2022-06-17,356.1611328125,270.7861328125
2022-06-21,365.12701416015625,277.617919921875
2022-06-22,364.4650573730469,277.2129211425781
2022-06-23,368.0377197265625,281.3414611816406
2022-06-24,379.73907470703125,290.98126220703125
2022-06-27,378.2886047363281,288.8478698730469
2022-06-28,370.5590515136719,280.04766845703125
2022-06-29,370.2572937011719,280.30438232421875
2022-06-30,367.24920654296875,276.8277587890625
2022-07-01,371.1334228515625,278.6549987792969
2022-07-05,371.8343200683594,283.4255065917969
2022-07-06,373.090087890625,285.2427673339844
2022-07-07,378.677978515625,291.3467102050781
2022-07-08,378.366455078125,291.712158203125
2022-07-11,374.044189453125,285.4798889160156
2022-07-12,370.7342834472656,282.71435546875
2022-07-13,368.7873229980469,282.131591796875
2022-07-14,367.8916931152344,283.13909912109375
2022-07-15,374.9203186035156,288.2749938964844
2022-07-18,371.8245849609375,285.8354797363281
2022-07-19,381.87103271484375,294.6258239746094
2022-07-20,384.3047180175781,299.29754638671875
2022-07-21,388.21820068359375,303.5940246582031
2022-07-22,384.61627197265625,298.2703857421875
2022-07-25,385.08355712890625,296.571533203125
2022-07-26,380.5276184082031,290.7442321777344
2022-07-27,390.4085693359375,303.03094482421875
2022-07-28,395.30517578125,305.9940185546875
2022-07-29,401.0682678222656,311.5744323730469
2022-08-01,399.880615234375,311.3868103027344
2022-08-02,397.2424011230469,310.4583740234375
2022-08-03,403.46307373046875,318.9129638671875
2022-08-04,403.1904602050781,320.4043273925781
2022-08-05,402.5090026855469,317.7869567871094
2022-08-08,402.041748046875,316.759765625
2022-08-09,400.4451904296875,313.1744689941406
2022-08-10,408.8561706542969,321.9154968261719
2022-08-11,408.8561706542969,320.0882568359375
2022-08-12,415.7777099609375,326.3205871582031
2022-08-15,417.49102783203125,328.9576721191406
2022-08-16,418.30877685546875,328.1872863769531
2022-08-17,415.339599609375,324.44390869140625
2022-08-18,416.5467529296875,325.2242736816406
2022-08-19,410.9491882324219,318.88330078125
2022-08-22,402.3922119140625,310.4879455566406
2022-08-23,401.41876220703125,310.2312316894531
2022-08-24,402.7037048339844,311.1299743652344
2022-08-25,408.3889465332031,316.63134765625
2022-08-26,394.5653381347656,303.65325927734375
2022-08-29,391.9564208984375,300.6605529785156
2022-08-30,387.653564453125,297.3123474121094
2022-08-31,384.703857421875,295.5838317871094
2022-09-01,385.9110107421875,295.7122497558594
2022-09-02,381.841796875,291.534423828125
2022-09-06,380.40106201171875,289.44049072265625
2022-09-07,387.2349853515625,295.28753662109375
2022-09-08,389.7660827636719,296.8184814453125
2022-09-09,395.82110595703125,303.3075256347656
2022-09-12,400.0753173828125,306.9125671386719
2022-09-13,382.67901611328125,290.08251953125
2022-09-14,384.13922119140625,292.3837585449219
2022-09-15,379.77801513671875,287.5145263671875
2022-09-16,376.8807373046875,285.75640869140625
2022-09-19,379.8034362792969,287.9816589355469
2022-09-20,375.44384765625,285.6861572265625
2022-09-21,368.8946838378906,280.5706787109375
2022-09-22,365.7960205078125,277.117431640625
2022-09-23,359.6671447753906,272.6055603027344
2022-09-26,356.10906982421875,271.4775390625
2022-09-27,355.2000427246094,271.5863952636719
2022-09-28,362.1890563964844,276.9888916015625
2022-09-29,354.6233215332031,269.00390625
2022-09-30,349.13958740234375,264.4425354003906
2022-10-03,358.3572692871094,270.64642333984375
2022-10-04,369.4615783691406,279.15576171875
2022-10-05,368.6014099121094,279.00732421875
2022-10-06,364.79901123046875,276.8107604980469
2022-10-07,354.6233215332031,266.2630920410156
2022-10-10,351.9156494140625,263.6014404296875
2022-10-11,349.6869812011719,259.98004150390625
2022-10-12,348.5335388183594,259.8909912109375
2022-10-13,357.7317199707031,265.986083984375
2022-10-14,349.5794677734375,257.9911804199219
2022-10-17,358.5625915527344,266.510498046875
2022-10-18,362.77557373046875,268.6180419921875
2022-10-19,360.2047424316406,267.6384582519531
2022-10-20,357.184326171875,266.2729797363281
2022-10-21,365.86444091796875,272.5165100097656
2022-10-24,370.34130859375,275.5145263671875
2022-10-25,376.2551574707031,281.21380615234375
2022-10-26,373.4203796386719,274.9999694824219
2022-10-27,371.4263610839844,269.99334716796875
2022-10-28,380.2628173828125,278.25537109375
2022-10-31,377.5160827636719,275.01983642578125
2022-11-01,375.8641662597656,272.20977783203125
2022-11-02,366.431396484375,262.879150390625
2022-11-03,362.6582946777344,257.7438659667969
2022-11-04,367.8780822753906,261.8896789550781
2022-11-07,371.3970031738281,264.76904296875
2022-11-08,373.4008483886719,266.6984558105469
2022-11-09,365.7080383300781,260.5440368652344
2022-11-10,385.8052062988281,279.76922607421875
2022-11-11,389.53924560546875,284.92425537109375
2022-11-14,386.2254943847656,282.4308776855469
2022-11-15,389.5196838378906,286.3392333984375
2022-11-16,386.548095703125,282.4308776855469
2022-11-17,385.36529541015625,281.8074951171875
2022-11-18,387.11505126953125,281.8174133300781
2022-11-21,385.70745849609375,278.91827392578125
2022-11-22,390.8979187011719,282.9355163574219
2022-11-23,393.3612365722656,285.77520751953125
2022-11-25,393.2732238769531,283.8952331542969
2022-11-28,386.9977111816406,279.7296142578125
2022-11-29,386.3330993652344,277.6122131347656
2022-11-30,398.5028076171875,290.267333984375
2022-12-01,398.20953369140625,290.62353515625
2022-12-02,397.7501525878906,289.46588134765625
2022-12-05,390.59490966796875,284.607666015625
2022-12-06,384.9645690917969,278.71051025390625
2022-12-07,384.3096618652344,277.5726013183594
2022-12-08,387.3203125,280.85760498046875
2022-12-09,384.42694091796875,279.06671142578125
2022-12-12,389.96929931640625,282.5693664550781
2022-12-13,392.9213562011719,285.6070556640625
2022-12-14,390.4091796875,283.4895935058594
2022-12-15,380.8591003417969,273.9709777832031
2022-12-16,376.3626403808594,271.35882568359375
2022-12-19,373.17120361328125,267.54522705078125
2022-12-20,373.681884765625,267.33697509765625
2022-12-21,379.269287109375,271.21502685546875
2022-12-22,373.8586120605469,264.5796813964844
2022-12-23,376.0091552734375,265.17474365234375
2022-12-27,374.5263366699219,261.4256286621094
2022-12-28,369.87176513671875,257.97412109375
2022-12-29,376.52960205078125,264.2622985839844
2022-12-30,375.5377502441406,264.1036376953125
2023-01-03,373.9568176269531,262.3183288574219
2023-01-04,376.84381103515625,263.5680236816406
2023-01-05,372.5427551269531,259.4419860839844
2023-01-06,381.0859680175781,266.6029968261719
2023-01-09,380.86993408203125,268.32879638671875
2023-01-10,383.5409240722656,270.6000671386719
2023-01-11,388.3918762207031,275.2815246582031
2023-01-12,389.8058776855469,276.76922607421875
2023-01-13,391.3181457519531,278.6735534667969
2023-01-17,390.601318359375,279.2389221191406
2023-01-18,384.43450927734375,275.6087951660156
2023-01-19,381.63592529296875,272.9010925292969
2023-01-20,388.7453918457031,280.36956787109375
2023-01-23,393.4098205566406,286.59820556640625
2023-01-24,392.9875183105469,286.0130615234375
2023-01-25,393.13482666015625,285.3783264160156
2023-01-26,397.4555358886719,290.94244384765625
2023-01-27,398.3687744140625,293.838623046875
2023-01-30,393.3704833984375,287.8975524902344
2023-01-31,399.15435791015625,292.21197509765625
2023-02-01,403.396484375,298.46051025390625
2023-02-02,409.26873779296875,309.17218017578125
2023-02-03,404.9186096191406,303.677490234375
2023-02-06,402.4439392089844,301.108642578125
2023-02-07,407.7073669433594,307.34722900390625
2023-02-08,403.2491760253906,301.8822937011719
2023-02-09,399.75335693359375,299.21429443359375
2023-02-10,400.6862487792969,297.2505187988281
2023-02-13,405.389892578125,302.0111999511719
2023-02-14,405.203369140625,304.2428283691406
2023-02-15,406.51922607421875,306.5736389160156
2023-02-16,400.9219055175781,300.821044921875
2023-02-17,399.9203186035156,298.6985168457031
2023-02-21,391.8975830078125,291.6268005371094
2023-02-22,391.3574523925781,291.844970703125
2023-02-23,393.4392395019531,294.39404296875
2023-02-24,389.23638916015625,289.4646301269531
2023-02-27,390.5620422363281,291.53753662109375
2023-02-28,389.1185302734375,291.16058349609375
2023-03-01,387.62591552734375,288.8199768066406
2023-03-02,390.6405944824219,291.210205078125
2023-03-03,396.9056091308594,297.23065185546875
2023-03-06,397.1806335449219,297.56781005859375
2023-03-07,391.0923156738281,293.91790771484375
2023-03-08,391.7306213378906,295.3858642578125
2023-03-09,384.50323486328125,290.2680358886719
2023-03-10,378.9551086425781,286.19158935546875
2023-03-13,378.41497802734375,288.3141174316406
2023-03-14,384.6701965332031,294.93951416015625
2023-03-15,382.2643127441406,296.48675537109375
2023-03-16,388.97125244140625,304.3023681640625
2023-03-17,384.4231262207031,302.86419677734375
2023-03-20,388.11956787109375,303.93902587890625
2023-03-21,393.21575927734375,308.280029296875
2023-03-22,386.5128479003906,304.0880126953125
2023-03-23,387.5577087402344,307.6939392089844
2023-03-24,390.10089111328125,308.8263854980469
2023-03-27,390.830322265625,306.7105407714844
2023-03-28,389.9530334472656,305.0813903808594
2023-03-29,395.6209411621094,310.64422607421875
2023-03-30,397.9374084472656,313.5845947265625
2023-03-31,403.54620361328125,318.7996826171875
2023-04-03,405.0839538574219,318.02490234375
2023-04-04,402.83648681640625,316.9520263671875
2023-04-05,401.78173828125,313.8229675292969
2023-04-06,403.34906005859375,315.9388122558594
2023-04-10,403.7630615234375,315.760009765625
2023-04-11,403.8714904785156,313.7335510253906
2023-04-12,402.2253112792969,310.96209716796875
2023-04-13,407.5679931640625,317.0514221191406
2023-04-14,406.5723571777344,316.4554138183594
2023-04-17,408.03125,316.72357177734375
2023-04-18,408.2973937988281,316.74346923828125
2023-04-19,408.2283935546875,316.5944519042969
2023-04-20,406.00067138671875,314.1805725097656
2023-04-21,406.31610107421875,314.5083923339844
2023-04-24,406.7399597167969,313.852783203125
2023-04-25,400.2834167480469,307.9323425292969
2023-04-26,398.5879821777344,309.7998352050781
2023-04-27,406.5230407714844,318.22357177734375
2023-04-28,409.9927978515625,320.41888427734375
2023-05-01,409.5788269042969,320.05133056640625
2023-05-02,404.97552490234375,317.2599792480469
2023-05-03,402.19573974609375,315.1838684082031
2023-05-04,399.3470153808594,314.07135009765625
2023-05-05,406.7399597167969,320.7467346191406
2023-05-08,406.84832763671875,321.5413818359375
2023-05-09,405.064208984375,319.5050048828125
2023-05-10,406.9568176269531,322.9818115234375
2023-05-11,406.2470703125,324.0347595214844
2023-05-12,405.71478271484375,322.87249755859375
2023-05-15,407.114501953125,324.620849609375
2023-05-16,404.3938903808594,324.9883728027344
2023-05-17,409.3028259277344,328.92205810546875
2023-05-18,413.2457275390625,335.03125
2023-05-19,412.6444396972656,334.2762756347656
2023-05-22,412.8120422363281,335.3988342285156
2023-05-23,408.1791076660156,331.1471862792969
2023-05-24,405.221923828125,329.44854736328125
2023-05-25,408.7311096191406,337.4649963378906
2023-05-26,414.0244445800781,346.0873718261719
2023-05-30,414.18218994140625,347.6568908691406
2023-05-31,411.88543701171875,345.6800842285156
2023-06-01,415.79876708984375,349.6734619140625
2023-06-02,421.81170654296875,352.2958679199219
2023-06-05,421.00341796875,352.5442199707031
2023-06-06,421.9201354980469,352.4846496582031
2023-06-07,420.46124267578125,346.50457763671875
2023-06-08,423.00445556640625,350.8058166503906
2023-06-09,423.7633972167969,352.1468811035156
2023-06-12,427.60772705078125,358.09710693359375
2023-06-13,430.42694091796875,360.8487548828125
2023-06-14,430.93951416015625,363.4712219238281
2023-06-15,436.2821350097656,367.80230712890625
2023-06-16,434.7960510253906,365.48773193359375
2023-06-20,432.540283203125,364.96453857421875
2023-06-21,430.32403564453125,359.99090576171875
2023-06-22,431.8774108886719,364.2383728027344
2023-06-23,428.6123962402344,360.6275329589844
2023-06-26,426.8611755371094,355.7931213378906
2023-06-27,431.541015625,361.9107360839844
2023-06-28,431.7586975097656,362.616943359375
2023-06-29,433.46038818359375,361.89080810546875
2023-06-30,438.5755310058594,367.4712219238281
2023-07-03,439.0801086425781,368.3366394042969
2023-07-05,438.4271240234375,368.32672119140625
2023-07-06,434.99395751953125,365.52154541015625
2023-07-07,433.8957214355469,364.3079833984375
2023-07-10,434.99395751953125,364.4273376464844
2023-07-11,437.76422119140625,366.22784423828125
2023-07-12,441.28643798828125,370.853271484375
2023-07-13,444.7889099121094,377.1498718261719
2023-07-14,444.5118408203125,377.0702819824219
2023-07-17,446.0552673339844,380.5916442871094
2023-07-18,449.3697509765625,383.7051086425781
2023-07-19,450.3690185546875,383.6156005859375
2023-07-20,447.3810729980469,374.77252197265625
2023-07-21,447.3810729980469,373.6484680175781
2023-07-24,449.3796691894531,374.24530029296875
2023-07-25,450.6064758300781,376.7818298339844
2023-07-26,450.6757507324219,375.5284729003906
2023-07-27,447.6877746582031,374.63323974609375
2023-07-28,452.0707702636719,381.4570617675781
2023-07-31,452.9315490722656,381.6559753417969
2023-08-01,451.6354675292969,380.77069091796875
2023-08-02,445.35284423828125,372.4150390625
2023-08-03,444.0765380859375,371.8181457519531
2023-08-04,442.06805419921875,370.077392578125
2023-08-07,445.9266357421875,373.2107849121094
2023-08-08,443.98748779296875,370.0376281738281
2023-08-09,441.0193176269531,365.96917724609375
2023-08-10,441.1776123046875,366.6456298828125
2023-08-11,440.9203796386719,364.3079833984375
2023-08-14,443.354248046875,368.39630126953125
2023-08-15,438.1896667480469,364.487060546875
2023-08-16,434.97418212890625,360.6275329589844
2023-08-17,431.65972900390625,356.6883850097656
2023-08-18,431.86749267578125,356.2408142089844
2023-08-21,434.6773376464844,361.9803466796875
2023-08-22,433.4999694824219,361.46307373046875
2023-08-23,438.32818603515625,367.1628723144531
2023-08-24,432.25335693359375,359.3144836425781
2023-08-25,435.3006591796875,362.09967041015625
2023-08-28,438.0610656738281,364.82525634765625
2023-08-29,444.39312744140625,372.79296875
2023-08-30,446.2235107421875,374.8719482421875
2023-08-31,445.5705261230469,375.9960021972656
2023-09-01,446.4015808105469,375.5981140136719
2023-09-05,444.4722900390625,376.0756530761719
2023-09-06,441.4843444824219,372.76312255859375
2023-09-07,440.1288757324219,370.0972900390625
2023-09-08,440.791748046875,370.61456298828125
2023-09-11,443.6907043457031,374.98138427734375
2023-09-12,441.25677490234375,370.8234558105469
2023-09-13,441.7712707519531,372.2359313964844
2023-09-14,445.58038330078125,375.2798156738281
2023-09-15,440.2119140625,368.8538513183594
2023-09-18,440.47003173828125,369.2384033203125
2023-09-19,439.5566101074219,368.4514465332031
2023-09-20,435.515625,363.1418762207031
2023-09-21,428.3172607421875,356.48748779296875
2023-09-22,427.3541564941406,356.53729248046875
2023-09-25,429.1512451171875,358.23077392578125
2023-09-26,422.84649658203125,352.85150146484375
2023-09-27,423.0152587890625,353.6783142089844
2023-09-28,425.4676818847656,356.636962890625
2023-09-29,424.4350891113281,356.8959045410156
2023-10-02,424.26629638671875,359.8744812011719
2023-10-03,418.5870361328125,353.55877685546875
2023-10-04,421.63519287109375,358.3702392578125
2023-10-05,421.476318359375,357.3143005371094
2023-10-06,426.48040771484375,363.30126953125
2023-10-09,429.2108154296875,365.15411376953125
2023-10-10,431.4447937011719,367.17633056640625
2023-10-11,433.2121276855469,369.7962646484375
2023-10-12,430.5710754394531,368.5111999511719
2023-10-13,428.4264221191406,363.8790283203125
2023-10-16,432.93414306640625,367.9931945800781
2023-10-17,432.91424560546875,366.787841796875
2023-10-18,427.1456298828125,361.9763488769531
2023-10-19,423.3925476074219,358.58941650390625
2023-10-20,418.18988037109375,353.239990234375
2023-10-23,417.465087890625,354.305908203125
2023-10-24,420.6125183105469,357.75262451171875
2023-10-25,414.5758056640625,348.996337890625
2023-10-26,409.6114196777344,342.3419494628906
2023-10-27,407.7547607421875,343.9856262207031
2023-10-30,412.6297607421875,347.8607177734375
2023-10-31,415.22119140625,349.5242919921875
2023-11-01,419.6494445800781,355.5909423828125
2023-11-02,427.6917419433594,362.0461120605469
2023-11-03,431.59375,366.2997131347656
2023-11-06,432.58660888671875,367.7939758300781
2023-11-07,433.8177490234375,371.2705993652344
2023-11-08,434.135498046875,371.5096740722656
2023-11-09,430.7497863769531,368.65069580078125
2023-11-10,437.4715576171875,376.93878173828125
2023-11-13,437.0545349121094,375.7632751464844
2023-11-14,445.53375244140625,383.8521423339844
2023-11-15,446.4769287109375,384.1410217285156
2023-11-16,447.0230407714844,384.4697570800781
2023-11-17,447.5790710449219,384.5594177246094
2023-11-20,451.0243225097656,389.24139404296875
2023-11-21,450.0413818359375,386.9801025390625
2023-11-22,451.7789001464844,388.5639953613281
2023-11-24,452.0569152832031,388.01611328125
2023-11-27,451.2427673339844,387.67742919921875
2023-11-28,451.6895446777344,388.6935119628906
2023-11-29,451.371826171875,388.31494140625
2023-11-30,453.1490783691406,387.3387145996094
2023-12-01,455.8298645019531,388.4444885253906
2023-12-04,453.4370422363281,384.8383483886719
2023-12-05,453.3476867675781,385.80462646484375
2023-12-06,451.5207824707031,383.5732116699219
2023-12-07,454.966064453125,388.93255615234375
2023-12-08,456.9220275878906,390.6659240722656
2023-12-11,458.69927978515625,394.0030517578125
2023-12-12,460.79425048828125,397.1409912109375
2023-12-13,467.1486511230469,402.1915283203125
2023-12-14,468.6479187011719,401.8428955078125
2023-12-15,467.87628173828125,403.785400390625
2023-12-18,470.50811767578125,406.32867431640625
2023-12-19,473.3692321777344,408.4048767089844
2023-12-20,466.8096008300781,402.3360595703125
2023-12-21,471.2358703613281,407.0174255371094
2023-12-22,472.1828918457031,407.6263122558594
2023-12-26,474.17669677734375,410.1217041015625
2023-12-27,475.0340576171875,410.95660400390625
2023-12-28,475.2135009765625,410.7568359375
2023-12-29,473.8377685546875,408.97918701171875
